VIX,COPP,3M_R,US_TRY,BIG_IX,SMALL_IX,SENTI,TEMP,RAIN,OIL,timestep
14.4640885669,69.7584724649,0.0915351347061,0.264065809494,105.548288114,127.497198412,59.7037610712,65.2824331767,0.404336657967,49.3795553365,1051
13.562535863,80.5232595203,0.0912018564116,0.264055646067,106.104122075,127.905200252,60.4577686053,64.2409926723,0.0,58.4384146709,1052
14.3893441164,76.7732728904,0.0906309654161,0.266563848171,106.641847578,128.568948479,60.662952235,62.9526416311,0.828005249356,52.463030275,1053
14.4888972962,71.3714556927,0.090331513734,0.267514120339,107.188192076,129.042547638,61.1059581013,60.7400374483,0.0,51.1984588579,1054
13.7895362788,80.5440327326,0.0909968219544,0.268341713615,106.740060933,128.719697276,60.2316915066,52.0544428999,0.428334021065,52.0193871336,1055
13.1704080373,77.7902767784,0.0900975578244,0.272024873212,107.305791495,129.140972717,60.1069311723,67.1608621762,0.216528151073,53.7103459294,1056
13.2068325173,72.8523632804,0.0903448570578,0.27882653841,106.872582859,128.500246215,58.8603596484,62.1066897899,0.872833911514,69.8186603015,1057
12.4879705004,79.5767130284,0.0904089212165,0.274954351032,106.472570517,128.37617164,59.3601346423,53.6483469884,0.407567747736,74.4532041723,1058
11.6746609969,73.4263897335,0.0903217784494,0.270717202383,106.954032739,129.227302961,59.4761888882,58.1531574855,0.719216727496,90.3249459488,1059
11.086762183,87.9343697331,0.0896614210913,0.274956841524,106.483072677,128.851537789,59.9356059358,57.85283396,0.927506454686,53.2982523171,1060
11.4520634665,83.2971233779,0.0905154332514,0.27550762971,107.016230296,129.348678522,60.0866840415,54.5674638217,0.429140487488,55.0926177285,1061
11.5879594215,79.5718045638,0.0909947772372,0.275530846231,106.508105452,129.037477247,59.2516815089,66.100377505,0.0,75.0421637632,1062
11.9992904156,90.8490769367,0.0907756192586,0.271816872534,106.999842957,129.697511095,59.5896219875,49.7258795007,0.0,60.8914344255,1063
11.2677629891,84.9490431228,0.0913236274281,0.270381081143,106.569963847,129.32352029,60.1585932012,49.9633876813,0.0274730792064,61.0703265787,1064
11.8488143651,78.0864150405,0.0916679864352,0.276099555604,106.166745055,128.753846674,60.9280379262,58.9176604208,0.0,55.253163736,1065
12.2652996618,88.9475541086,0.0910758556727,0.274820754262,106.729349268,129.356736995,61.7948606611,51.8984759195,0.562540994186,59.3887270174,1066
12.3976209201,83.3740918553,0.0910951177544,0.274352243344,107.2688359,129.869142225,61.062611564,42.3056380703,1.0,33.2464399943,1067
12.6333559141,77.2245175985,0.0913780069565,0.274910382814,106.868565045,129.478905382,59.4929191986,54.4043230981,0.308097569392,35.3791353131,1068
13.6443680619,83.9821390917,0.0908639913288,0.266284279316,106.349883044,129.300415878,59.5784203286,50.1110993177,0.192213917173,41.9831191617,1069
13.9834826624,78.7834137533,0.0913794051806,0.262411556638,105.903312926,128.866632731,59.8416905803,49.5108683048,0.0,52.753103401,1070
14.4823148411,72.670585305,0.0913920199104,0.264806367749,106.493417328,129.515023082,60.6486873929,53.3757597946,0.23488788907,52.0768082186,1071
14.3534831422,87.8211208976,0.092142285482,0.269679291138,106.078458748,129.112398554,59.2220189891,55.9602010838,0.526075002135,66.9855984996,1072
13.8035855623,82.6884997046,0.0924635643432,0.266561054679,106.640235732,129.869082156,60.1110548651,45.4441041901,0.123440285651,43.311842993,1073
15.0970011622,73.5065244186,0.0921756304984,0.252549026231,106.345808553,129.62815885,58.6488527073,49.3660991909,0.6989988675,42.2926208225,1074
13.982536304,84.0254310801,0.0924215871528,0.245939685648,106.882149819,130.086257349,58.8001712173,56.2809132384,0.512887446111,49.9339693482,1075
14.2027692843,77.2396238194,0.0929683122192,0.240992113976,107.574290572,130.742254612,59.2350732579,52.7133991746,0.0,39.7741243527,1076
14.2019111561,70.6267138587,0.0929438114971,0.23651512191,108.132647146,131.007662588,59.2364533321,46.3374441665,0.0,38.0391028322,1077
14.3987606607,86.8309413372,0.0930585135522,0.236221665142,108.699236288,131.598535502,59.3150753052,54.0533391237,1.0,47.5151406154,1078
22.8431629268,82.4428079545,0.0933213875846,0.247059409623,109.300503353,132.054679276,59.6363235831,46.2995360165,0.417210484857,46.0655047366,1079
20.915592059,76.6378287972,0.093378683531,0.241501948643,108.77405508,131.277367016,60.2911884015,39.1735305819,0.0,40.8471498124,1080
19.3382560669,86.3954390039,0.093301883899,0.247004413937,109.272461012,131.866310903,61.8004289887,48.9475515267,0.058601791172,47.6301662739,1081
16.8412367564,81.5225704254,0.0925828360033,0.239567185458,109.70772885,132.384787142,61.494726602,47.229140903,0.516695743088,45.3657790411,1082
16.853525264,77.1247332985,0.0925286650735,0.248596340555,109.244301025,132.089234052,61.1089835711,49.2424585021,0.128896044156,69.3612046026,1083
15.9029295875,84.7465189455,0.0927003672131,0.248317707885,108.835629946,131.695092005,60.0333811488,41.8434245855,0.370673748346,43.3366958783,1084
16.3546941754,81.3366233414,0.0930534078289,0.25262547723,108.36411207,131.390380603,60.5990320112,45.3337200826,0.0778104715058,49.521956206,1085
16.1316233511,77.4211445495,0.0922295051944,0.248635486253,107.934025085,130.985052227,59.9184955657,44.5330596028,0.0,57.2979970503,1086
16.1805285401,85.5176152719,0.0918401700354,0.246438522894,108.558188016,131.564721781,60.6504007907,34.695402113,0.698007307773,60.4077705967,1087
15.7561731185,80.2025527103,0.0915705158452,0.239346577141,108.104379393,131.291593712,61.6898924694,37.2316045248,0.247451001159,57.3781581636,1088
15.073859079,76.0220734575,0.0924582855903,0.236771181349,107.721133075,130.973329604,62.051984413,39.8853733062,0.787959913396,70.822822818,1089
15.2254998932,92.0976865149,0.0926483385555,0.243318865252,108.280247211,131.727777092,61.9462141903,46.1644446117,0.148864438366,89.2239222749,1090
16.0127390606,86.1046614231,0.0922661977575,0.249691041995,107.948340299,131.214378315,61.5440806497,25.1415973015,0.198512772725,100.731153537,1091
15.8692234996,80.2829681948,0.0928406918355,0.239262314948,108.519538462,131.85442078,63.0197574636,39.2591334413,0.13942421497,116.25065942,1092
16.4973460395,88.6922566912,0.0938014144922,0.232434731736,108.034115861,131.344710018,61.8556299294,33.0083382551,0.182815026105,76.0723293104,1093
15.4247698351,83.4698113562,0.0932725225895,0.235647530611,108.591030329,131.941857577,63.1929704631,37.2738860756,0.360765753677,55.4767824763,1094
14.368969936,77.5908988358,0.0933447369869,0.239575800183,108.203050018,131.610518191,65.3532426176,40.9112493762,0.856277751784,66.7113938085,1095
15.1126864021,90.7735322001,0.0939059223759,0.229719677348,107.661420243,131.146717519,66.0608784593,27.0594380042,0.752933449771,79.5880346228,1096
13.7602292171,83.0983969841,0.0942827672422,0.22642303676,107.217085398,130.798044858,65.5835303837,39.6520713884,0.375531400252,86.7790122789,1097
14.3237780672,77.7538700663,0.094724108378,0.231864089338,107.832424069,131.181005534,66.9111007154,37.8832091601,0.515694956412,82.995695394,1098
14.5215664935,90.5002266469,0.0950440434516,0.227140828717,107.349459673,130.707026739,68.4042098046,28.2972914588,0.0,88.9390519194,1099
14.340096128,85.4905676041,0.0948612865598,0.230402586648,106.86823689,130.451848129,66.8758254949,43.2891446663,0.552705196333,72.0064450422,1100
14.7681831114,78.3620039749,0.0938815444215,0.23041016548,107.522398763,131.179612347,68.9777441201,39.3001478584,0.49054367194,78.7713846192,1101
15.4665667549,86.1127005525,0.0939221676433,0.228493841735,107.098999802,130.819412929,69.3758944741,34.3383410845,0.656086077426,81.8490650146,1102
13.6830467321,80.6491847433,0.0940609458547,0.230459353749,106.646497772,130.359851499,68.2121283744,29.6768582376,0.342388816674,63.2944641645,1103
14.5633591725,73.1389409806,0.0940258013114,0.224860527765,106.160081067,129.801582394,66.9119849041,37.0505636717,0.86881581229,75.5704910836,1104
15.0073088906,82.2110802023,0.0941685730156,0.229036921663,105.791641193,129.323586347,66.1175053332,30.2191261387,0.391737993692,60.2665735636,1105
15.0538085106,76.7594608004,0.0939848226412,0.233929718001,105.377277469,128.749740528,67.13726462,26.2316515972,0.759846204886,73.1267419439,1106
14.473229074,73.6288517562,0.0946663969222,0.234394107804,105.014039271,128.384942888,65.0238451349,26.3450273058,0.587946506749,69.6462123473,1107
14.5267946373,83.9845999795,0.0951303595272,0.240637204204,105.572952592,128.774492996,64.6664167933,34.3791425892,0.482816440649,62.4353067856,1108
15.0418309225,79.5740194747,0.0947922434006,0.243724840334,106.041158343,129.42620974,65.1975272658,26.8896392676,0.272368079724,58.4663193838,1109
16.477270001,72.8915748251,0.0949972240803,0.249189595389,105.621398679,128.727118697,64.9235669596,29.2772068225,0.764025778584,73.2654207107,1110
14.8236330081,82.8685126173,0.0947587849203,0.231849244605,106.215707626,129.169539018,63.9560159772,30.9446215981,0.757783344394,43.9713259354,1111
14.1595921335,79.006712169,0.095192864781,0.23530661172,105.758905606,128.85117374,64.0150167444,24.8065845226,0.0692651681264,36.9402062926,1112
14.2392945924,75.5587414402,0.0949652948061,0.231659582758,106.395289512,129.489531679,65.0165039692,37.7687535687,0.546346568791,39.2147566792,1113
13.9420200853,87.1229845542,0.0958294026071,0.232451347466,106.845573038,130.069408219,66.6071361106,23.2771389502,0.0,39.4918163866,1114
14.4045465837,82.4694323036,0.0963038627669,0.234378560495,106.312880695,129.842942314,66.2610562368,30.3041791234,0.513762578289,49.266185623,1115
14.2335757788,76.9466455812,0.0965465910883,0.233585674997,105.812812836,129.299737417,65.4039192299,22.7918776351,0.250875108892,55.3371970505,1116
15.2049159111,86.8473189104,0.0971297678939,0.231040334398,105.353771583,129.001723197,65.0096047342,41.4972376929,0.0,51.2696103246,1117
15.5104412848,83.4804148309,0.0958799755554,0.222598327826,105.844918477,129.710297593,65.6682960642,16.0171417036,0.123785493743,51.0863178819,1118
15.5584685722,77.6502409816,0.0955154416571,0.231474783076,106.323569515,130.045058028,64.6983697042,25.0640850006,0.775281743826,62.2549940744,1119
16.0757311491,87.606635684,0.0951919325753,0.22249761211,105.854592322,129.706035012,63.8226504361,23.1133263994,0.601825955751,58.9868204397,1120
15.3825477819,80.5354544815,0.094883977647,0.220825220695,106.375852076,130.072062026,64.0585890313,30.0641147403,0.512384106331,55.3247918211,1121
15.3982754202,74.5268786991,0.0948869327978,0.212511730121,106.990515817,130.389380989,64.2317764208,29.3564852088,0.437670715504,51.8531723394,1122
15.0020050137,88.6917137538,0.0945117195839,0.210560341833,107.556190187,131.103406064,65.2200656597,27.7988828085,1.0,65.5969432859,1123
14.622970913,81.1643748655,0.0935502923061,0.204979646164,107.062500651,130.611042926,65.8998755297,24.2882218356,0.148471463316,69.3088305617,1124
13.6353478148,71.6702122435,0.0937952019118,0.208735585923,107.553290141,131.096494089,67.2076562858,27.396490202,0.787353730565,75.6289397012,1125
14.238406413,90.6986360239,0.0941064075161,0.213842111335,107.058542775,130.56170664,66.8481689752,25.0398406665,0.681362802687,68.6743088322,1126
13.7481281382,85.5221771616,0.0947801327904,0.218086276046,107.566720074,130.889910608,68.3247657728,23.8982199795,0.827340516026,77.1219320467,1127
14.2356377075,79.4120136577,0.095023991999,0.210977970563,107.079935951,130.468974508,67.1570377675,20.8857420922,0.687363934631,56.7645070222,1128
13.7755002845,90.4122592771,0.0953365281392,0.206625897202,106.574795418,129.942636453,68.1713558138,20.3577228713,0.361821650146,68.7457033602,1129
13.8833709505,84.9170280517,0.0960651861857,0.211402210003,106.152828413,129.545378805,65.9015351092,27.3269603407,1.0,47.9326875492,1130
15.05361872,79.9856197376,0.0952323824135,0.204372311567,106.724615045,130.459916697,65.8052369418,30.0291368949,0.423636463403,40.7914032417,1131
14.6146519965,91.4997414535,0.0955074392613,0.20501579857,107.327606006,131.172267185,66.7264712044,25.5672572078,0.843771345009,55.2454720392,1132
14.2039914119,86.1640766341,0.0951244855629,0.207254133983,106.879612476,130.646917055,65.4022641362,29.043330998,0.0,60.5925362591,1133
14.5389359984,78.6245248648,0.0945844145299,0.211847727094,106.402702369,130.128989814,64.741873648,23.4723130717,0.929305574416,73.1725769959,1134
14.4792351749,88.8353037622,0.0955218716141,0.210213458269,105.900692536,129.647780315,64.5915059227,24.9739507984,0.0676146717447,77.1268155507,1135
12.9003426696,85.5841075077,0.0951054059096,0.208818674247,105.449651974,129.378492098,63.857838831,25.4144422738,1.0,74.3278382313,1136
13.0058870199,79.0728003049,0.0947252472568,0.201938893446,106.023142722,129.931711786,64.5357631466,29.5340353518,0.377307601943,72.7786071338,1137
13.3390922996,89.501292682,0.0947931402641,0.203590452383,106.533904539,130.524758003,64.6964571051,23.2689710428,0.286390897726,72.9627455344,1138
13.7872411105,84.8329135903,0.0947477533218,0.200871556559,106.082970551,130.119417314,63.1232395019,23.8048009341,0.143221130776,60.873292915,1139
14.8734286753,77.8137055484,0.0942129191513,0.203206732811,105.65433785,129.523933462,61.9921749874,25.1654379127,0.0,62.4995432609,1140
13.7146428505,86.8728152476,0.093981229572,0.203414121366,105.217724469,129.351636058,61.408746346,22.0254561184,0.870393527617,64.9726939598,1141
14.5212286129,80.4022940313,0.0940012382676,0.202520952909,104.707927337,128.758999005,58.7506281158,27.7349604758,0.267841693701,50.9744497108,1142
14.8448438029,73.2083433142,0.09423249924,0.20737046231,105.2068273,129.344620074,59.1685864733,17.998307368,0.337728901024,73.5281325186,1143
16.0669302711,81.7286777793,0.0940325623069,0.207871849582,104.776851794,128.723900746,59.1838263272,32.146989169,0.889648748219,60.0710086903,1144
14.6927205812,77.2253498555,0.0939481683928,0.203661554248,104.31671569,128.401567766,59.3483034018,28.2492306512,0.504020797625,51.3690217578,1145
15.3268801129,71.3210961489,0.0946067921567,0.197046966922,104.759952316,129.228568151,60.1802263463,26.9255793139,0.145295493522,27.7190275841,1146
14.3329080947,81.0122144716,0.0943248687274,0.200068453063,105.349296465,129.795399308,61.2083667099,23.0922083161,0.369791964344,33.3453107135,1147
15.3882970415,75.5220409573,0.0946493608295,0.201262648815,104.955749916,129.078043767,62.1766561543,20.7939716174,0.439846376703,35.8814635314,1148
15.6557093971,70.0763667022,0.0936190168798,0.200326049908,104.538115822,128.555057428,62.3647870318,25.4574015311,0.73745993953,50.9086396927,1149
14.8125892014,80.1470639426,0.0942817633656,0.20515522231,104.08895558,128.024529057,60.0929013992,24.9613578888,0.344050684338,46.1681152983,1150
15.0309134028,74.5492200761,0.0949019692306,0.204926519987,103.67821053,127.509811518,58.2469728419,28.2124500303,0.0,51.2181326856,1151
14.6019072875,69.5161454819,0.0943963867142,0.212927149359,104.169923776,128.357398057,59.1618722831,25.6137460644,0.551892353378,65.2582390606,1152
13.6213994705,81.7340024637,0.0953812864176,0.206584621918,103.744704859,127.911516464,59.3112070704,27.233196031,0.325684759929,47.0473373027,1153
13.0950331627,76.3512979364,0.0958454285448,0.208862538108,103.226994399,127.615740555,59.5454523867,25.3510942012,0.531563828449,57.6472610728,1154
14.5566086296,69.7726823566,0.0963218237762,0.209877028914,102.766600461,127.008964643,60.4236449002,29.7864139992,1.0,58.5714919038,1155
14.8474580885,77.5947665204,0.0970325202829,0.215335301495,102.361627289,126.555128077,60.4771181129,27.0547252278,0.541048809968,64.0954104312,1156
14.0491661525,72.4551367113,0.0971560508766,0.221056673052,101.851675298,126.314003952,60.063145814,27.6299325962,0.597988983028,80.9161150905,1157
14.4250815917,67.9859351661,0.0975699478446,0.220543884372,102.403887583,126.761515205,59.8615906842,28.6657187264,0.657357153904,83.9718433466,1158
14.2585222203,81.1552588558,0.0972469687604,0.220547237284,102.994026831,127.157399397,60.1616143211,30.4563381214,0.702517606943,104.522394036,1159
13.749437105,77.8053419231,0.0981078483486,0.219928285812,102.564002668,126.639856219,59.8593953344,21.6735580019,0.790050970334,114.182686466,1160
14.8575314784,70.9639186625,0.0973351919426,0.213564366763,103.064141746,127.221667848,59.9996228329,34.6274580932,0.15938865785,138.243451506,1161
15.57615533,82.8496722212,0.0980498329392,0.216044746227,103.696810138,127.639513239,60.2913825099,28.6136037402,0.0223931841656,142.581051366,1162
14.3082125915,78.294793666,0.0976535230478,0.212286897059,103.27046144,127.400224212,59.536784663,30.0952791811,0.234645884798,109.072052028,1163
13.5064819744,74.0265644846,0.0977240108625,0.200191164683,103.893910153,128.093306787,60.4211788907,37.6461534383,0.435466058255,78.7555231048,1164
13.8861403877,83.8345643302,0.0973773653851,0.199043045647,104.452403705,128.421453694,60.3040126197,32.6437017074,0.0,41.9311104611,1165
14.8561152672,78.9562514637,0.0979441815728,0.198589826045,104.995566145,128.942788523,60.3605752854,31.3494124308,0.322939448028,44.0269646671,1166
15.4536913987,74.2794887429,0.097278627685,0.205491546138,105.510422704,129.362457645,62.3822416768,31.1635809465,0.0,51.944750531,1167
14.6816204341,86.3350365972,0.0972014929903,0.198239399886,105.130631239,129.287163108,62.0050549599,33.0776345,0.30675950915,41.8651586002,1168
15.58950056,81.6822017374,0.0981067928885,0.194630886385,104.747793672,128.784844396,61.6456674332,38.6097149795,0.340103573346,52.3437888598,1169
15.6791965772,74.1944617151,0.0974869846814,0.19359315639,105.290501538,129.461428755,60.9437491893,31.6462222769,0.733601799161,66.2991494534,1170
15.102278138,84.8272704696,0.0972670501678,0.190784143116,105.84567254,130.058503778,62.1777515851,32.1591585702,0.0,57.759719658,1171
15.912565002,79.2627156765,0.0972020567562,0.201577143353,106.437580748,130.593868822,63.6935971263,33.4273401678,0.0,52.6522609812,1172
16.015670723,74.455950365,0.0967094540298,0.203457612327,105.966840495,130.189027698,61.4815743558,38.0495202805,1.0,66.2673743007,1173
16.4630195018,88.8997466135,0.0963930139826,0.211742857304,106.577561986,130.71229925,61.6050820699,41.6451096417,0.0,52.5652801265,1174
16.6620636409,84.3236692365,0.0959697384487,0.215324002457,107.137905778,131.560297702,62.1873227246,29.5127064826,0.0229808271911,59.9053260584,1175
17.1676242987,75.6869649346,0.0957995485427,0.21822024102,107.647335162,132.190615485,62.23007972,35.7971802989,0.222830690631,75.4013460057,1176
15.8871044453,79.987721514,0.0961567967243,0.222387982181,108.099787065,132.701683136,60.7586657298,42.9785435827,0.385564221751,82.834582531,1177
14.2857755254,77.4202633325,0.0964963607226,0.225819754186,108.65516316,133.489508443,61.5846545313,33.8784045728,0.214983198111,74.7846205149,1178
13.4218213908,69.5613014396,0.096746788886,0.225661298129,108.260324379,133.289984267,60.9142031603,30.5130527282,0.782774003229,76.828372312,1179
14.4611059982,85.8146683185,0.0962477069937,0.227860537829,108.885619505,133.756354951,60.2448137152,41.455208577,0.325948883405,66.4308520697,1180
14.8109581564,82.7369270107,0.0967326125162,0.215473030597,108.526438613,133.289605831,59.9804772252,38.8765219795,0.899800511666,84.1325469317,1181
15.0139874946,75.2787843327,0.0965429500933,0.215108994208,108.972784432,133.785353033,60.3794746423,40.9620897016,0.762525561228,72.5345258972,1182
14.4402528543,84.4299532373,0.0954748576315,0.209101360743,109.544883035,134.361835561,60.2366232389,39.6315803711,1.0,74.8517223806,1183
13.9947653372,79.0067089375,0.0954306853938,0.205382391274,109.102634011,133.928984221,58.0583089414,51.1931926109,0.0,90.8037246282,1184
13.0292793038,73.5786362853,0.095322411917,0.207118219118,109.619882374,134.725749679,58.7098522101,42.5506007631,0.802162062915,90.9315841419,1185
13.5267500325,83.6283720832,0.0949799157864,0.215731470699,110.058738784,135.270832954,59.1679302942,44.6462073078,0.479780436918,93.3008114799,1186
13.4740585706,82.965665037,0.0951887396699,0.217791799343,110.657621176,135.857647657,59.3373388478,44.0031751272,1.0,126.043945718,1187
14.3377155904,77.8138325392,0.0951286303426,0.22016957749,111.254633052,136.588128828,59.354548744,44.3379128301,0.688638876483,109.191238762,1188
14.7661864666,85.6897422586,0.0962270505344,0.216824277571,111.849759658,137.132556296,59.3707328104,49.0905234043,0.663177025933,79.959394377,1189
14.3685064836,81.5629318635,0.0959013274991,0.215183617575,112.368974943,137.99624295,60.1041283493,47.5490338845,0.737012587592,90.3596440865,1190
13.4259796148,76.5756547386,0.0948571039103,0.213004506873,112.962327232,138.794683217,59.6198843771,45.3331034103,1.0,70.3080955446,1191
13.2003989634,83.7858909624,0.0962741860127,0.215356516803,112.431738231,138.348474883,59.8157699869,55.7630688608,0.0,74.2643965238,1192
14.1934979487,79.7515673832,0.0965252513727,0.215254890253,112.984558428,139.046706778,59.8353184642,49.7488350715,0.508747619066,78.8080235655,1193
14.9318079599,74.0023995189,0.0959458823134,0.214265475908,112.572906375,138.530696192,60.4581973522,40.905003003,0.350034671177,84.657280496,1194
14.7599012797,85.759149455,0.0962806599763,0.220258535621,112.235867517,138.112723234,61.3731223135,47.4318617959,0.296421288267,70.5614614639,1195
13.8663400199,79.7199396235,0.0973358072774,0.219658906485,111.806673445,137.592343629,60.6900396095,49.8003768051,0.73056294643,81.78559699,1196
13.5778861141,73.2676863676,0.0968242673458,0.215264091797,112.276201263,138.199969582,61.6282471249,47.9293025899,0.134911544179,99.8058545653,1197
14.8327291905,89.268513044,0.0972092767824,0.217363195813,111.807958307,137.691948459,60.8962235637,53.9920708972,1.0,134.192893147,1198
14.4958178228,82.9550842331,0.0974699581597,0.213721884716,111.278881339,137.218407102,60.5173434271,55.0921876908,0.619122164799,96.1345082647,1199
14.9459146638,78.2277464698,0.0977872167906,0.218590037711,111.865981128,137.770883736,62.893741488,55.9647375396,0.272241529352,90.7612702877,1200
14.7888472512,88.6447973442,0.0972941195353,0.229254981562,111.39147463,137.604814297,60.7754392892,47.9079002491,0.326088912269,85.9134204646,1201
14.6978690526,83.7548293628,0.0968214396727,0.226133612884,110.951106332,137.177899533,58.6456815686,62.2232678103,0.0,91.4620921279,1202
15.3218947398,79.009813124,0.0965100747483,0.219837115404,111.504575636,137.848267438,59.2665242363,47.6654454588,0.606029434929,66.6005566544,1203
14.328283629,88.886571811,0.0964639889825,0.222528179098,112.047499858,138.518174757,59.3625916619,55.0393244914,0.0,58.4944918217,1204
15.3724972119,82.8266548426,0.0974289575204,0.219089508841,111.599085532,138.172830072,60.2706011122,58.3181186417,0.550764788973,81.4237115459,1205
15.6298201725,76.0786263546,0.0963753834342,0.216236621568,111.086196544,137.631500868,61.1325701614,52.5153919055,0.0,69.0264812803,1206
15.0487941132,90.0380284141,0.0961468494167,0.216749671437,111.624350878,138.033723581,61.3711332698,56.7946084705,0.369350438272,73.3680160437,1207
14.5989274019,83.7937200755,0.0968786281127,0.225271511903,112.202557855,138.538175216,60.872540652,56.5149258848,0.0398174709162,71.6693448303,1208
14.0455915848,77.3728006815,0.0972649482022,0.221452348844,111.748866427,137.749048993,59.8836493025,58.9302734229,0.0,57.8431080663,1209
14.4100510114,86.9962522201,0.0969388324067,0.228014001017,111.377936783,137.502010524,60.3331821446,53.3280726036,0.540111176417,57.0698845311,1210
14.8563661589,84.5226997862,0.0975821354864,0.227454657188,112.016943466,137.909103901,61.4785897381,51.6298790011,1.0,39.0598904905,1211
14.8014835705,77.1525805077,0.0980675807457,0.224806439807,111.494063012,137.569152261,62.2466521575,65.7444539255,0.66806326179,40.2769758134,1212
14.5635422048,90.1641134243,0.0984526022709,0.220007342867,112.031371078,138.419773891,63.4226663443,64.0555135679,0.865921657633,51.539782294,1213
14.3594512285,83.3867624303,0.099045800033,0.220115293629,112.588806404,139.154144016,64.6577428793,56.7981552902,0.387518347117,47.6842470692,1214
13.326256245,78.3914451447,0.0985434607636,0.21775174621,112.200043724,138.697461853,64.2161223461,62.8640782963,0.030577297789,54.0858713559,1215
13.3699478388,90.8986716071,0.0972360327144,0.216818789525,111.729182959,138.180342176,64.4218461512,64.3798746546,0.408684174441,52.1309082332,1216
14.1292509941,84.685892922,0.0979304351472,0.210127804256,112.363529115,138.471848272,64.6497476935,64.8900632669,0.36753579531,41.6394412088,1217
15.1586822557,76.5477645693,0.0990718895892,0.202320397222,112.907470226,139.211985923,65.2912295416,54.5135303241,0.0,42.7210335076,1218
13.1497354682,89.3882273425,0.0998807442379,0.210398829471,112.41609571,138.918812527,64.5619443033,71.357456207,0.0,42.2612611852,1219
13.9773700539,84.7692201368,0.0996500975161,0.208048083308,111.865167705,138.600275261,64.9388853894,67.092090221,0.380076898176,42.2979004136,1220
13.863799905,78.2110007107,0.0999169762496,0.203396813844,111.460873043,138.059182554,64.5004539385,62.3537076137,0.402336431417,44.7372556508,1221
13.5897182802,84.1349117027,0.0998084474185,0.195976924125,110.924368862,137.786195771,64.0131067949,63.5386018341,0.0,49.822990408,1222
13.8831025102,77.043916352,0.100654860361,0.205374481275,111.417866377,138.325357758,63.6790980199,61.1725064524,0.268865212646,56.311814342,1223
14.6591416842,87.3938342279,0.101449638756,0.20473726663,112.019774238,138.996209436,63.3229743116,56.838116392,0.499668998883,60.7784394459,1224
14.498818804,81.4500271264,0.101994944604,0.200766183314,112.644776626,139.812387802,65.0387832715,72.4926919057,0.256959548937,65.7402036468,1225
15.2520891733,76.2069356119,0.101889701438,0.202464576108,113.292887526,140.510654134,64.991019569,64.3506134802,0.167430870611,80.9731673918,1226
15.1736257919,87.6148002842,0.102263954962,0.203864550296,112.833119427,140.149433563,63.9192633746,56.6473044947,0.0,67.5535210465,1227
14.8145847985,81.8398712617,0.101976541245,0.194007398722,112.409601837,139.721187247,66.2592780448,64.1691388825,0.0,54.2994131829,1228
14.378057339,76.1640846248,0.101945016597,0.197178477278,112.900552054,140.524567216,67.6400511844,67.7979736606,0.740551275479,76.1472941518,1229
13.9549108112,88.6265828942,0.102310248185,0.201193589617,112.329197622,139.985104108,65.5280117833,61.7740049992,0.0,70.9863666225,1230
13.4713503471,82.2055317447,0.101117271885,0.208825848935,111.945501446,139.725776648,65.3923267596,65.3430033518,0.875587550512,81.7323664783,1231
13.3764844822,75.4544169478,0.101041541675,0.207607296717,111.383240618,139.284584694,65.1110523547,72.6006340466,0.0,87.2335158926,1232
13.7640296695,83.9971015471,0.100530965122,0.20727681636,110.932555927,138.870030793,64.9886684098,71.2091292711,0.0778773361334,92.2322552714,1233
13.2572910872,78.7706242566,0.100460962112,0.204829642546,111.5470905,139.335877454,65.6137914798,82.1627864541,0.237389724489,68.5475942944,1234
13.966352984,72.8296803733,0.100357523277,0.198598013813,112.053873548,139.937094043,67.2931676322,72.4150152872,0.406575081753,62.4985486627,1235
13.6691451408,84.6710831827,0.0998952303091,0.198621805635,111.542094156,139.717346358,66.1732341408,71.1041029705,0.594759805198,83.7192299853,1236
13.7296354618,81.5774514236,0.100667293833,0.194198476226,111.07023323,139.504389839,66.174827298,69.008822491,0.0,81.4440500703,1237
14.2168342012,73.7632194031,0.100579321135,0.187180051256,110.612389674,138.951787898,67.1902773567,63.3723607024,0.980328194643,61.8833907413,1238
14.5777377967,84.7648281079,0.101260965786,0.191460265831,111.18129689,139.596686557,66.1478481577,70.8409804458,0.363062786715,57.974005419,1239
16.0862165317,82.3973386088,0.100826236918,0.186884271469,111.752180221,139.928626942,67.5310106944,64.1735233043,0.75448163531,36.7018551286,1240
14.7380312112,77.7677204497,0.101345835158,0.186827312048,111.361501109,139.48942582,68.4689028703,77.1776737002,0.564917902916,28.5672060887,1241
14.5678875406,90.5837958962,0.10073905886,0.188239084539,111.896696187,140.145247772,68.0692434189,80.7109430599,1.0,28.9657747005,1242
15.1731392806,83.4504851256,0.100711548698,0.183648312556,112.414305804,140.923610873,67.5643135536,74.790187165,0.594253318873,38.1673320458,1243
15.1651154031,77.5244257261,0.100918979374,0.182519442571,111.968900927,140.279180735,69.0448381967,72.9844124671,1.0,37.6941336913,1244
15.8370185282,85.6098401475,0.101381077696,0.183671624765,112.572166897,140.765382614,69.238534735,67.1263419786,0.0,52.0526296683,1245
16.5116489883,79.5489145627,0.101244830033,0.186861967102,112.086531933,140.102818665,67.6117468476,71.7107225208,0.0133605705704,52.9449607633,1246
15.1174977637,73.9272126128,0.100518003684,0.190488418058,112.624571496,140.499352989,68.0018686027,75.3432936549,0.0882912885007,54.5795075004,1247
